linetype,characterID,characterName,transactTime,transactionID,transactionType,stationID,stationName,clientID,clientName,typeID,typeName,quantity,price,transactionFor
TRADE,90192277,Gynax Gallenor,2011-08-04 10:10:21,2245384472,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,1167167040,WimW,25594,Tangled Power Conduit,1,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 10:38:57,2245400361,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,90391828,Morigan Black,25594,Tangled Power Conduit,4,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 10:39:24,2245400637,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1102547642,CaptNemo over9000,25594,Tangled Power Conduit,3,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 10:43:50,2245403450,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,90839273,TOM TORNADO,25595,Alloyed Tritanium Bar,2,120000.06,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 10:56:58,2245411563,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,90391828,Morigan Black,25594,Tangled Power Conduit,2,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 12:19:39,2245434009,buy,60005617,Deltole III - Moon 1 - Core Complexion Inc. Warehouse,90939922,Mary Croft,17453,Fiery Kernite,284,108.81,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 13:22:34,2245468098,buy,60011857,Pucherie VI - Moon 11 - Federation Navy Testing Facilities,1783850374,Systea,25594,Tangled Power Conduit,2,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 13:44:25,2245481627,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,91069617,Rael Andedare,25594,Tangled Power Conduit,1,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 14:04:24,2245495003,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,90979001,Cyplor Daktos,25594,Tangled Power Conduit,4,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 14:22:06,2245505811,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,90231038,Rhett Beckhart,1230,Veldspar,97,6.55,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 14:23:19,2245506623,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,90231038,Rhett Beckhart,17867,Silvery Omber,71,31.03,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 14:44:53,2245522289,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,91007631,Strom Rise,25595,Alloyed Tritanium Bar,3,120000.06,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 14:51:41,2245527263,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1071989501,SynZen,25595,Alloyed Tritanium Bar,31,120000.06,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 15:09:50,2245541159,buy,60011857,Pucherie VI - Moon 11 - Federation Navy Testing Facilities,90855353,Jonathan nenegawnav,25594,Tangled Power Conduit,3,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 15:19:09,2245548101,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,90653796,Michal Arnolles,25594,Tangled Power Conduit,44,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 15:31:54,2245557848,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,1167167040,WimW,25594,Tangled Power Conduit,2,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 15:57:46,2245578880,buy,60012493,Esmes IV - Moon 2 - CONCORD Treasury,91084135,Kaim Breaker,17448,Pure Jaspet,65,150.51,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 17:05:31,2245633028,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,90799128,Andreas Aucie,25594,Tangled Power Conduit,3,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 17:19:23,2245644320,buy,60011683,Brapelille IV - Moon 2 - Federal Administration Bureau Offices,612719980,Aruthra Emerald,25594,Tangled Power Conduit,2,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-04 17:34:04,2245657121,buy,60005611,Jolia I - Moon 1 - Core Complexion Inc. Factory,91029203,Keith Alaben,17456,Rich Plagioclase,268,22.59,personal
