linetype,characterID,characterName,transactTime,transactionID,transactionType,stationID,stationName,clientID,clientName,typeID,typeName,quantity,price,transactionFor
TRADE,90192277,Gynax Gallenor,2011-03-31 21:41:00,1770711304,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,140787014,Salt River,6573,'Dactyl' Type-E Asteroid Analyzer,1,120000.00,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 21:43:00,1770712464,buy,60011983,Auvergne V - Moon 5 - Federal Intelligence Office Assembly Plant,302991679,John Daevorn,656,Iteron Mark IV,1,422506.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 21:48:00,1770717117,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90392183,Hercemer Erquilenne,226,Lead Charge M,200,16.21,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 21:57:00,1770725297,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1053829324,Danellis,626,Vexor,1,3200001.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 22:09:00,1770736232,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1330866118,Crimson Canis,223,Iron Charge M,100,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 22:17:00,1770743306,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1379384248,Shaila,11105,Magnetic Vortex Stabilizer I,3,429994.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 22:27:00,1770751245,buy,60011983,Auvergne V - Moon 5 - Federal Intelligence Office Assembly Plant,90473659,Yojimbo Shinigami,230,Antimatter Charge M,32,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 22:41:00,1770763912,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,828813190,Dravana Undertide,2333,Survey Scanner II,1,650319.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 22:49:00,1770770742,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90060624,Moki Rzcki,626,Vexor,1,3200001.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 22:51:00,1770772062,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1053829324,Danellis,626,Vexor,2,3200001.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 22:54:00,1770774868,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,634402682,Nadred,226,Lead Charge M,200,16.21,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 22:57:00,1770777378,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90513822,Seven C7,2173,Infiltrator I,5,14999.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:07:00,1770784991,buy,60011983,Auvergne V - Moon 5 - Federal Intelligence Office Assembly Plant,1557826007,Kretzsch II,655,Iteron Mark III,1,367062.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:12:00,1770789044,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90294433,NihonoDzoy,226,Lead Charge M,100,16.21,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:14:00,1770790407,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,820325580,E Lewellyn,230,Antimatter Charge M,100,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:28:00,1770801428,buy,60011140,Aymaerne VI - Moon 10 - Aliastra Warehouse,90564658,Ehmiliya Gus,230,Antimatter Charge M,100,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:29:00,1770801469,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,689429609,AlleyRat,230,Antimatter Charge M,80,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:32:00,1770804349,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,1561177570,Throngal,223,Iron Charge M,100,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:42:00,1770811877,buy,60011929,Aufay V - Moon 1 - Federal Intelligence Office Testing Facilities,90217238,Gamle Gris,1319,Expanded Cargohold II,3,500010.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:47:00,1770815199,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,150629908,Ashlii,223,Iron Charge M,200,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:49:00,1770816228,buy,60015016,Trossere VII - Moon 3 - University of Caille School,90563408,Rayne Heleuine,3332,Gallente Cruiser,1,301041.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-31 23:57:00,1770822321,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1374966090,Thorensen,2173,Infiltrator I,11,15000.00,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 00:01:00,1770824991,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,814397336,Zandao Barton,226,Lead Charge M,6793,16.21,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 00:12:00,1770832616,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,755959315,Entipathy,223,Iron Charge M,1000,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 00:14:00,1770833802,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1147614721,Ewan Giles,223,Iron Charge M,200,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 00:19:00,1770837054,buy,60001258,Augnais X - Moon 1 - Wiyrkomi Corporation Factory,90260548,Caption Morgan,17482,Strip Miner I,1,1440010.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 00:25:00,1770840702,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,930617425,Black Ace,1319,Expanded Cargohold II,3,500010.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 00:26:00,1770841250,buy,60001867,Dodixie VIII - Moon 3 - Nugoeihuvi Corporation Development Studio,1495952923,blaster 2005,230,Antimatter Charge M,200,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 00:34:00,1770846050,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,90152675,kornach,230,Antimatter Charge M,100,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 00:55:00,1770860050,buy,60010450,Augnais VI - Moon 1 - Poteque Pharmaceuticals Biotech Production,1746153948,ZANSHO,656,Iteron Mark IV,1,422506.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 01:00:00,1770862908,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,90343158,Merle Arnoux,230,Antimatter Charge M,100,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 01:35:00,1770884728,buy,60015016,Trossere VII - Moon 3 - University of Caille School,90531814,Gabe Hunnykins,3332,Gallente Cruiser,1,301041.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 01:40:00,1770887693,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,316997152,Scyntex,6573,'Dactyl' Type-E Asteroid Analyzer,1,119997.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 01:42:00,1770889392,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90151138,CrickerSD,223,Iron Charge M,1000,13.29,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 02:10:00,1770906965,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,775405347,Bashar Sardaukar,223,Iron Charge M,616,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 02:25:00,1770916818,buy,60011797,Jel VIII - Moon 20 - Federation Navy Assembly Plant,1189591358,Darsoom,223,Iron Charge M,100,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 02:41:00,1770926941,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1687512478,Solanious,656,Iteron Mark IV,1,422506.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 02:56:00,1770936425,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,775405347,Bashar Sardaukar,22542,Mining Laser Upgrade I,2,25112.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 03:01:00,1770939872,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,90047104,Salvidor Sanchez,230,Antimatter Charge M,15,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 03:03:00,1770941013,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,849364962,Rhachana,2048,Damage Control II,1,506102.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 03:13:00,1770947199,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,543498984,Sarkar Ceridin,223,Iron Charge M,972,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 03:16:00,1770949555,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1348801472,Asmo Kramer,223,Iron Charge M,100,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 03:23:00,1770953485,buy,60011842,Caretyn VII - Moon 13 - Federation Navy Assembly Plant,90352748,Nerida Sarain,223,Iron Charge M,100,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 03:45:00,1770967113,buy,60011929,Aufay V - Moon 1 - Federal Intelligence Office Testing Facilities,90171436,Rance Mormont,223,Iron Charge M,100,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 03:55:00,1770973123,buy,60011869,Eglennaert I - Moon 4 - Federation Navy Assembly Plant,90323221,Ty Delaney,230,Antimatter Charge M,100,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 03:58:00,1770974890,buy,60011635,Aice II - Moon 1 - Federal Administration Information Center,2049534687,tony98,17471,Dense Veldspar,65,8.01,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 04:01:00,1770976510,sell,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,327397370,gandorf X,652,Mammoth,1,1100000.00,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 04:02:00,1770977305,buy,60011797,Jel VIII - Moon 20 - Federation Navy Assembly Plant,90557362,Lumta Rike,223,Iron Charge M,100,9.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 04:08:00,1770980759,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,886149275,dartthh deatthh,230,Antimatter Charge M,100,28.14,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 04:19:00,1770986538,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90416086,Yu Ni,626,Vexor,1,3600000.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 04:25:00,1770989938,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1670430792,Wardinn,626,Vexor,1,3600000.08,personal
TRADE,90192277,Gynax Gallenor,2011-04-01 04:28:00,1770991416,buy,60010351,Jel I - Roden Shipyards Warehouse,1130419327,Vic Vegas,230,Antimatter Charge M,100,28.14,personal
