linetype,characterID,characterName,transactTime,transactionID,transactionType,stationID,stationName,clientID,clientName,typeID,typeName,quantity,price,transactionFor
TRADE,90192277,Gynax Gallenor,2011-06-12 07:33:00,1845379002,buy,60012373,Groothese X - Moon 13 - CONCORD Bureau,1394299963,Draljetina,39,Zydrine,6,810.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 08:09:00,1845405262,buy,60012001,Junsoraert VI - Moon 1 - Federal Intelligence Office Assembly Plant,90557494,Amatta Zanquil,17471,Dense Veldspar,86,8.02,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 08:17:00,1845411216,buy,60012055,Torvi VII - Moon 1 - Federation Customs Logistic Support,1794966147,g4yrepublican,38,Nocxium,4,342.85,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 08:26:00,1845418222,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,90780306,Marita Babate,38,Nocxium,12,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 08:44:00,1845432821,buy,60010204,Seyllin VIII - Moon 14 - CreoDron Warehouse,1610776677,Miner Hans,34,Tritanium,31983,2.61,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 09:02:00,1845447357,buy,60011983,Auvergne V - Moon 5 - Federal Intelligence Office Assembly Plant,90262555,Sanshu Zen,38,Nocxium,32,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 09:03:00,1845448282,buy,60012055,Torvi VII - Moon 1 - Federation Customs Logistic Support,90429036,Dmitry Aldent,39,Zydrine,1,810.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 09:07:00,1845450636,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,684666916,Merritt,38,Nocxium,159,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 09:12:00,1845454906,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,90593780,Azrael Severasse,38,Nocxium,12,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 09:13:00,1845455940,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,90367593,Tem Merekai,38,Nocxium,744,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 09:30:00,1845469822,buy,60011983,Auvergne V - Moon 5 - Federal Intelligence Office Assembly Plant,475312745,Ream Bot,38,Nocxium,936,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 09:34:00,1845472338,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,108809825,AlexZander7,31117,Small Cargohold Optimization I,1,724999.08,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 09:35:00,1845473422,buy,60011983,Auvergne V - Moon 5 - Federal Intelligence Office Assembly Plant,1735291057,Etnosianin,38,Nocxium,99,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 09:48:00,1845483819,buy,60010126,Avele V - Moon 11 - CreoDron Warehouse,1104732323,pyagra,39,Zydrine,185,810.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 10:10:00,1845504645,buy,60011980,Eglennaert I - Moon 4 - Federal Intelligence Office Logistic Support,1500246562,Royal Blade,38,Nocxium,7,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 10:12:00,1845506366,buy,60015016,Trossere VII - Moon 3 - University of Caille School,90830086,Skitz Hammond,38,Nocxium,1,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 10:20:00,1845513921,buy,60012040,Misneden IV - Moon 2 - Federation Customs Testing Facilities,90616349,Chad Starkiller,38,Nocxium,1,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 10:21:00,1845514638,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1735291057,Etnosianin,31117,Small Cargohold Optimization I,3,724999.08,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 10:33:00,1845526061,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,1689622776,johnnysteele5,38,Nocxium,485,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 10:34:00,1845526566,buy,60010582,Pulin V - Moon 8 - Egonics Inc. Development Studio,1571388716,Nai McRider,38,Nocxium,1,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 10:53:00,1845545713,buy,60010726,Doussivitte VIII - Moon 20 - Chemal Tech Factory,90839104,Kaos Raholan,38,Nocxium,1,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 10:54:00,1845546272,buy,60001867,Dodixie VIII - Moon 3 - Nugoeihuvi Corporation Development Studio,1617354439,Three Twelve,38,Nocxium,11,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 10:59:00,1845550833,buy,60011719,Chelien IV - Moon 20 - Federal Administration Information Center,90595553,Entropy Harvester,37,Isogen,5452,59.13,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 11:51:00,1845559794,buy,60009676,Agrallarier VIII - Moon 3 - Astral Mining Inc. Refinery,90468327,Gordon Crowbar,38,Nocxium,188,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 11:52:00,1845560562,buy,60009676,Agrallarier VIII - Moon 3 - Astral Mining Inc. Refinery,729058646,Usagi Lunar,38,Nocxium,199,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 11:54:00,1845561193,buy,60011869,Eglennaert I - Moon 4 - Federation Navy Assembly Plant,1515764746,Refinerr,38,Nocxium,18,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 11:57:00,1845563493,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,90468327,Gordon Crowbar,38,Nocxium,201,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:00:00,1845565796,buy,60009358,Aclan V - Moon 1 - Federal Freight Storage,1185007290,mandrill30,38,Nocxium,54,342.85,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:01:00,1845566049,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,415905594,Stonebroker,38,Nocxium,2,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:06:00,1845569846,buy,60011869,Eglennaert I - Moon 4 - Federation Navy Assembly Plant,451779313,Hama Sins,38,Nocxium,232,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:11:00,1845573390,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,1943416777,Doomed Undead,38,Nocxium,9,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:17:00,1845578080,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,1943416777,Doomed Undead,38,Nocxium,480,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:30:00,1845587318,buy,60005617,Deltole III - Moon 1 - Core Complexion Inc. Warehouse,1262743022,Harrighan,38,Nocxium,20,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:34:00,1845590851,buy,60009856,Ardallabier VII - Moon 3 - Quafe Company Warehouse,90852084,Goro Chent-Shi,39,Zydrine,13,810.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:43:00,1845597606,buy,60015016,Trossere VII - Moon 3 - University of Caille School,90852355,Mumka Dallocort,37,Isogen,86,59.13,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:48:00,1845601763,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,90483218,peyote gna,38,Nocxium,19,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:49:00,1845602687,buy,60011797,Jel VIII - Moon 20 - Federation Navy Assembly Plant,90742430,papadia Olerie,36,Mexallon,544,22.04,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 12:52:00,1845604957,buy,60011983,Auvergne V - Moon 5 - Federal Intelligence Office Assembly Plant,905334012,Darth Praxus,38,Nocxium,94,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 13:04:00,1845615654,buy,60011566,Bourynes VII - Moon 2 - University of Caille School,809994666,Jonny Faith,38,Nocxium,2,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 13:07:00,1845618034,buy,60011983,Auvergne V - Moon 5 - Federal Intelligence Office Assembly Plant,729058646,Usagi Lunar,38,Nocxium,11,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 13:12:00,1845623007,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,1007168609,Eldrid Wolfsguard,38,Nocxium,5285,430.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 13:13:00,1845624245,buy,60011719,Chelien IV - Moon 20 - Federal Administration Information Center,90595553,Entropy Harvester,37,Isogen,4940,59.13,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 13:14:00,1845624867,buy,60015016,Trossere VII - Moon 3 - University of Caille School,809994666,Jonny Faith,38,Nocxium,103,376.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-12 13:17:00,1845627748,buy,60011875,Vylade VII - Moon 6 - Federation Navy Logistic Support,90430929,Zaki Arthie,38,Nocxium,27,430.01,personal
