linetype,characterID,characterName,transactTime,transactionID,transactionType,stationID,stationName,clientID,clientName,typeID,typeName,quantity,price,transactionFor
TRADE,90192277,Gynax Gallenor,2011-08-20 16:58:26,2261339191,buy,60010588,Groothese X - Moon 10 - Egonics Inc. Development Studio,91117576,termy Saissore,17448,Pure Jaspet,129,172.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 17:15:43,2261354003,buy,60000028,Schoorasana VI - Moon 1 - CBD Corporation Storage,648561621,Racha Ni'Tar,1226,Jaspet,382,200.03,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 17:31:01,2261366622,buy,60011719,Chelien IV - Moon 20 - Federal Administration Information Center,564064403,Xell Maryla,1226,Jaspet,300,200.03,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 18:26:39,2261415116,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,90218050,BUZZINHARD,38,Nocxium,1313,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 18:32:30,2261420548,buy,60005191,Adrallezoen V - Republic Security Services Logistic Support,138302040,Captain Slackbladder,38,Nocxium,5,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 18:39:18,2261426748,buy,60009598,Metserel V - Moon 8 - Astral Mining Inc. Mineral Reserve,90760351,Imperator Erquilenne,39,Zydrine,38,700.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 18:39:50,2261427237,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,844470870,zomg harkonnen,38,Nocxium,458,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 18:40:05,2261427457,buy,60009598,Metserel V - Moon 8 - Astral Mining Inc. Mineral Reserve,90760351,Imperator Erquilenne,36,Mexallon,11377,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 18:52:43,2261438508,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,90288644,EeolvedN1V,38,Nocxium,28251,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:13:08,2261457573,buy,60005188,Croleur VIII - Moon 2 - Republic Security Services Testing Facilities,90932275,Cansta,17868,Golden Omber,1193,37.10,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:15:47,2261460377,buy,60011923,Grinacanne I - Federal Intelligence Office Assembly Plant,90066755,thesacred,36,Mexallon,1034,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:16:29,2261461066,buy,60011923,Grinacanne I - Federal Intelligence Office Assembly Plant,90066755,thesacred,39,Zydrine,13,700.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:16:51,2261461437,buy,60009856,Ardallabier VII - Moon 3 - Quafe Company Warehouse,1992175797,Jijarine,38,Nocxium,422,340.16,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:19:41,2261464421,buy,60001327,Nausschie XI - Moon 10 - Wiyrkomi Corporation Factory,90119603,ch'ti,36,Mexallon,12737,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:20:10,2261464937,buy,60001327,Nausschie XI - Moon 10 - Wiyrkomi Corporation Factory,90119603,ch'ti,39,Zydrine,22,700.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:25:06,2261469897,buy,60011923,Grinacanne I - Federal Intelligence Office Assembly Plant,90779670,Ulrik Madjere,36,Mexallon,291,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:25:16,2261470094,buy,60001327,Nausschie XI - Moon 10 - Wiyrkomi Corporation Factory,90119603,ch'ti,36,Mexallon,391,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:35:39,2261479711,buy,60009856,Ardallabier VII - Moon 3 - Quafe Company Warehouse,1992175797,Jijarine,38,Nocxium,430,340.16,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 19:42:41,2261485823,buy,60011926,Decon VI - Moon 10 - Federal Intelligence Office Assembly Plant,91123668,Jeffro Beldrulf,36,Mexallon,1064,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 20:06:52,2261506748,buy,60001327,Nausschie XI - Moon 10 - Wiyrkomi Corporation Factory,1308515013,Arkyros,36,Mexallon,10716,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 20:18:56,2261518050,buy,60015029,Couster II - Moon 1 - Federal Navy Academy School,91052526,Katarina Couteau,3454,High Speed Maneuvering,1,151000.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 20:20:17,2261519239,buy,60011923,Grinacanne I - Federal Intelligence Office Assembly Plant,91010915,EskoM Mulder,36,Mexallon,402,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 20:20:26,2261519362,buy,60011923,Grinacanne I - Federal Intelligence Office Assembly Plant,91010915,EskoM Mulder,39,Zydrine,3,700.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 20:45:44,2261542335,buy,60009856,Ardallabier VII - Moon 3 - Quafe Company Warehouse,91098700,Gordon Daraya,38,Nocxium,3,340.16,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 23:04:23,2261667683,buy,60009856,Ardallabier VII - Moon 3 - Quafe Company Warehouse,91052349,Aukao Olebek,38,Nocxium,47,340.16,personal
TRADE,90192277,Gynax Gallenor,2011-08-20 23:05:33,2261668517,buy,60001225,Nausschie VI - Kaalakiota Corporation Factory,783665097,Miowa,36,Mexallon,15,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-21 00:02:16,2261711757,buy,60001321,Nausschie IX - Moon 2 - Wiyrkomi Corporation Factory,91097867,CrowZer0,36,Mexallon,2083,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-21 00:03:14,2261712454,buy,60001321,Nausschie IX - Moon 2 - Wiyrkomi Corporation Factory,91097867,CrowZer0,39,Zydrine,21,700.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-21 00:33:28,2261732441,buy,60011584,Ney IV - University of Caille School,1543703611,admiral root,1226,Jaspet,300,200.03,personal
TRADE,90192277,Gynax Gallenor,2011-08-21 01:07:12,2261755004,buy,60007885,Serren VIII - Moon 15 - Amarr Civil Service Information Center,90284758,Crontabulous,1226,Jaspet,179,100.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-21 01:27:22,2261767167,buy,60011923,Grinacanne I - Federal Intelligence Office Assembly Plant,91142673,Sergey48 en Bauldry,36,Mexallon,299,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-21 01:38:06,2261774037,buy,60001327,Nausschie XI - Moon 10 - Wiyrkomi Corporation Factory,1319851632,Mal Koernig,36,Mexallon,6,24.07,personal
TRADE,90192277,Gynax Gallenor,2011-08-21 03:30:38,2261841702,buy,60009856,Ardallabier VII - Moon 3 - Quafe Company Warehouse,905463736,Cpt Kracher,38,Nocxium,13,340.16,personal
