linetype,characterID,characterName,transactTime,transactionID,transactionType,stationID,stationName,clientID,clientName,typeID,typeName,quantity,price,transactionFor
TRADE,90192277,Gynax Gallenor,2011-03-16 21:32:00,1755299554,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1962295839,DarthBait OOHAHA,226,Lead Charge M,200,15.09,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 21:35:00,1755301643,sell,60010894,Trosquesere V - Moon 10 - Duvolle Laboratories Factory,90090775,Timerss,226,Lead Charge M,199,24.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 21:36:00,1755303129,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1209051092,Kso Hammer,2032,Cap Recharger II,3,526527.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 21:57:00,1755324311,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,315916964,K4rt,2032,Cap Recharger II,1,526527.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 21:59:00,1755325498,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,315916964,K4rt,11105,Magnetic Vortex Stabilizer I,1,382008.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:00:00,1755326967,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,315916964,K4rt,2333,Survey Scanner II,2,650041.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:11:00,1755337074,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90177084,hollywoodwolf,17478,Retriever,1,4200201.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:12:00,1755338511,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,770669469,Bunny Pete,4613,Large 'Accommodation' Vestment Reconstructer I,1,27015.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:13:00,1755339360,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90050525,Lobo Civera,11105,Magnetic Vortex Stabilizer I,1,382008.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:18:00,1755344053,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90371185,Clyde Stomp,2185,Hammerhead II,5,601113.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:29:00,1755354494,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,272822245,Jalard,2185,Hammerhead II,3,648449.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:32:00,1755356345,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90254678,Sleziak,2185,Hammerhead II,4,648450.00,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:36:00,1755359951,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1330359075,CrazedCC,2185,Hammerhead II,3,601113.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:42:00,1755364916,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1704280432,GhostH20,4613,Large 'Accommodation' Vestment Reconstructer I,1,27015.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 22:55:00,1755376307,buy,60010312,Junsoraert XI - Moon 9 - Roden Shipyards Factory,90283675,UrWay2Ez,17471,Dense Veldspar,284,8.01,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:00:00,1755381247,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1428042441,killer11112,2048,Damage Control II,1,601000.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:17:00,1755396327,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,124939393,Alumit,1978,Tracking Computer II,1,1449995.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:20:00,1755398866,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1953170821,Godspeed28,2048,Damage Control II,5,601001.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:24:00,1755402124,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1307659150,Alice Arree,2048,Damage Control II,1,675996.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:35:00,1755410322,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,835195012,Deletable,2048,Damage Control II,1,601001.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:42:00,1755416766,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1404750357,NIKASPOR TEZETROWSKI,4613,Large 'Accommodation' Vestment Reconstructer I,2,39998.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:43:00,1755417048,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,119783491,Sky Hacx,2048,Damage Control II,1,668999.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:45:00,1755419073,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1021171422,Godsend,2048,Damage Control II,1,668999.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:47:00,1755420527,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1808616672,Mr MasterShake,2048,Damage Control II,1,668999.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:49:00,1755421525,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1677781279,Tha Rock,10250,Mining Drone II,4,249999.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:53:00,1755424832,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90165144,God's Apples,2048,Damage Control II,1,668999.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-16 23:54:00,1755425429,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,732394627,billclifton,2048,Damage Control II,1,668999.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-17 00:02:00,1755432073,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90470799,Luxanne Angels,4613,Large 'Accommodation' Vestment Reconstructer I,1,27015.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-17 00:24:00,1755448802,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90086986,DarkLordBob,2048,Damage Control II,1,601001.08,personal
TRADE,90192277,Gynax Gallenor,2011-03-17 00:38:00,1755459357,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1978185136,Euphemistic,15602,Caldari Navy Commodore Insignia I,20,78750.00,personal
