linetype,characterID,characterName,transactTime,transactionID,transactionType,stationID,stationName,clientID,clientName,typeID,typeName,quantity,price,transactionFor
TRADE,90192277,Gynax Gallenor,2011-02-15 21:17:00,1722052107,sell,60010909,Oursulaert VII - Moon 3 - Duvolle Laboratories Research Center,1352680154,KuRSed Pestis,5489,Local Hull Conversion Expanded Cargo I,2,910000.17,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 21:17:00,1722052096,buy,60010213,Noghere VIII - Moon 18 - CreoDron Warehouse,90210980,DSquare1980,226,Lead Charge M,400,9.17,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 19:44:00,1721945501,buy,60011740,Oursulaert III - Federation Navy Testing Facilities,90279444,Jarpin,223,Iron Charge M,4046,3.51,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 19:04:00,1721901880,buy,60011743,Oursulaert IV - Federation Navy Testing Facilities,90365144,Mark SchultzIII,226,Lead Charge M,100,17.29,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 19:04:00,1721901804,buy,60011743,Oursulaert IV - Federation Navy Testing Facilities,90365144,Mark SchultzIII,223,Iron Charge M,100,3.51,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 18:37:00,1721872768,buy,60011740,Oursulaert III - Federation Navy Testing Facilities,90413887,Jackson Moore,226,Lead Charge M,1872,17.29,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 18:19:00,1721854461,buy,60011920,Oursulaert VII - Moon 4 - Federal Intelligence Office Testing Facilities,1300027338,Luna Twilight,223,Iron Charge M,2482,3.51,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:41:00,1721816184,buy,60011311,Algogille IX - Moon 3 - Bank of Luminaire Investment Bank,90399634,Kaedis De,38,Nocxium,124,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:39:00,1721814453,buy,60011743,Oursulaert IV - Federation Navy Testing Facilities,90378061,Tco Thiesant,38,Nocxium,24,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:39:00,1721814085,buy,60011311,Algogille IX - Moon 3 - Bank of Luminaire Investment Bank,90399634,Kaedis De,38,Nocxium,67,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:38:00,1721813539,buy,60015029,Couster II - Moon 1 - Federal Navy Academy School,90382989,voldemar fetisov,38,Nocxium,143,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:37:00,1721812352,buy,60011743,Oursulaert IV - Federation Navy Testing Facilities,90378061,Tco Thiesant,38,Nocxium,60,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:31:00,1721806740,buy,60015029,Couster II - Moon 1 - Federal Navy Academy School,90394923,Djess Beneloge,38,Nocxium,7,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:31:00,1721806659,buy,60015029,Couster II - Moon 1 - Federal Navy Academy School,90394923,Djess Beneloge,38,Nocxium,19,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:25:00,1721800365,buy,60011743,Oursulaert IV - Federation Navy Testing Facilities,178513189,Gaaare Sceault,634,Exequror,1,2950000.17,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:25:00,1721800130,buy,60015029,Couster II - Moon 1 - Federal Navy Academy School,90367355,Loki Vash,38,Nocxium,8,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:23:00,1721797878,buy,60011734,Algogille XIII - Federation Navy Testing Facilities,90382989,voldemar fetisov,38,Nocxium,17,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:22:00,1721797312,buy,60015029,Couster II - Moon 1 - Federal Navy Academy School,90382205,Kender Lovag,38,Nocxium,90,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:20:00,1721795169,buy,60011734,Algogille XIII - Federation Navy Testing Facilities,90399228,Tankred Otvil,38,Nocxium,17,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:15:00,1721789085,buy,60014689,Duripant VII - Moon 6 - Federal Navy Academy School,90399228,Tankred Otvil,38,Nocxium,26,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:14:00,1721788949,buy,60015029,Couster II - Moon 1 - Federal Navy Academy School,90412706,Darian Dusk,38,Nocxium,7,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:12:00,1721786228,buy,60014689,Duripant VII - Moon 6 - Federal Navy Academy School,90401059,Trey Holden,38,Nocxium,7,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:12:00,1721786177,buy,60015029,Couster II - Moon 1 - Federal Navy Academy School,90411697,Buddy Aideron,38,Nocxium,19,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:09:00,1721783852,buy,60009928,Villore VII - Moon 8 - Quafe Company Factory,90267309,BigBear HUN,226,Lead Charge M,100,9.17,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:09:00,1721783793,buy,60009928,Villore VII - Moon 8 - Quafe Company Factory,90267309,BigBear HUN,226,Lead Charge M,100,9.17,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:08:00,1721783132,buy,60011743,Oursulaert IV - Federation Navy Testing Facilities,90365144,Mark SchultzIII,38,Nocxium,4,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:05:00,1721780408,buy,60015029,Couster II - Moon 1 - Federal Navy Academy School,90429038,Neut Toxic,38,Nocxium,3,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:05:00,1721780185,buy,60011734,Algogille XIII - Federation Navy Testing Facilities,90285447,Levsxxx,38,Nocxium,3,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 17:01:00,1721776837,buy,60011737,Oursulaert VII - Moon 1 - Federation Navy Testing Facilities,1149388537,Azureglow,38,Nocxium,11,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 16:50:00,1721765694,buy,60011917,Oursulaert VII - Moon 2 - Federal Intelligence Office Testing Facilities,90309351,LikeSoManySheep en Gravonere,38,Nocxium,12,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 16:47:00,1721763576,buy,60011614,Algogille IX - Moon 3 - Federal Administration Information Center,90414560,Metabie Eraste,38,Nocxium,6,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 16:44:00,1721760725,buy,60014689,Duripant VII - Moon 6 - Federal Navy Academy School,90430223,Abbi Matrice,38,Nocxium,3,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 16:43:00,1721759962,buy,60010906,Luminaire III (Astrin) - Moon 1 - Duvolle Laboratories Factory,90425504,Chieftess Paladian,38,Nocxium,35,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 16:24:00,1721742395,buy,60011734,Algogille XIII - Federation Navy Testing Facilities,358783760,LiamLee Skye,38,Nocxium,24,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 16:17:00,1721735953,buy,60012010,Renyn IX - Federation Customs Assembly Plant,90121554,Dav Win,38,Nocxium,18,547.82,personal
TRADE,90192277,Gynax Gallenor,2011-02-15 16:16:00,1721735035,buy,60014689,Duripant VII - Moon 6 - Federal Navy Academy School,90414954,Andrey Tonen'kov,38,Nocxium,2,547.82,personal
